account,card_number
60643448628,7329708717145000
27637385117,9232705081697388
24039933305,1713281671240575
58985624064,4544872153595112
81471632680,7642669604362368
30254847972,5233249696434793
80984337238,5741306026859201
89439440903,3112145430321293
81497230168,6600308244968506
47578154996,9926782704323997
98157184759,8218045436978129
43558103977,4399882748374033
88296624546,8189451231347818
24363105373,9372612886866559
76683406475,6089832261184066
83495567577,2391175587010369
30687903023,4286906024124132
92053351276,5241243608337619
48645795792,5638932525425484
89027954363,9915179822337107
39042437308,8955625430238199
79143468144,3150141622542456
16452593108,4341890904473052
94390559153,3044231678957888
45072266393,4992019782010730
23503939352,1111234415041834
99162334541,8139311237303336
73374216736,2377142395893718
40496443126,5503004387658330
91249644808,7282499451516100
75145297651,4125794731014152
59642762213,7515348414942495
63951302035,3308739421760336
27547148183,5314579425946311
69814371339,8941809514898971
10274906335,3435228934082767
98121623425,3574786288949168
31893187385,3976881648261977
20860598996,9601734025941048
83111931353,4978902591383508
77119210051,5536515816594469
71147571235,5752060813296242
64757003186,3342188715253615
63044962317,4273155993900331
54069854845,5451928752550955
44679204461,4211765287403537
66118956388,9252238610397760
56279368539,7944804094563157
16251408085,9509358859866579
45114120152,2161489943789768
33837043270,2031508745980576
49088423350,6318386598010773
88701776695,3790246601280379
96634383932,6904821322247051
98858302090,1655591755178265
59897164359,4648418919566294
90794381312,4859045540927562
91091638906,1795097042462880
97952282494,8516273742354787
80858793503,6350133419076376
11612249788,8077252972099612
42889913336,1508034633748049
98179788554,7952192859281064
19627242400,6982007836960130
45544119102,8907599440484185
36433944466,6103958475527259
87403788833,8101472201181437
65721678108,6184954075016429
48250934310,4659128134290691
29551456577,9402401786821552
79187737017,4807428540333764
79642415623,1922854547983031
29962400922,5838057074315469
44159685815,2490139015146134
67284608530,9862780723349006
62250190918,1392203221406515
70599710306,1324300345298190
10427333753,7927369439972827
33245685299,9886753474365479
11511239034,6430291673140500
24379041781,6798025272833398
86850893415,7987975594455371
30748527366,9293327804611946
61521614440,9809648703694815
71524468362,4432690930209453
72881789882,9823878021358394
27202631229,8216788297566876
82829765995,6163221957875609
50097132899,2352605320138935
16921023768,8627896099907282
41692052445,9976737782342270
93213744185,6117942814647196
94544771426,5814350536302108
53674416255,8117329057173705
26381639142,1865285601948382
26599378458,5687689649234922
82958902859,1441523554030049
72428605841,8637342523439872
15440762526,6140405461164720
28224386975,9208085294165064
59004017974,9014976647465677
68977686760,7150656484654927
80256988881,3966414392786156
71393380188,7449151114767779
64932024850,6524628047752013
19706995272,3325168331165257
98945558674,7673365167590601
32633180695,7002930018737181
52837993910,1569599227440209
43720955235,1609013163050635
31287966708,8567696048409879
14049388885,9006299147343951
50819659592,2127920674469840
38430485385,4974286933183138
12457207587,8892141507271952
63817228855,4876570918555916
62463785904,1858641603678564
48832370729,6870773407127255
24694440778,3895836653915420
11567249423,8559855812276999
35651505829,6220047293955737
26368804734,1699389822450298
76594873649,9290671379334706
31677582087,8191380159523221
15235443385,9022746876805083
90325418840,5343284965258375
75442274681,7007587617007374
60530364421,6878113060162445
90608455868,9530474167390968
30524947078,6616022322360571
83549196268,2483961168363385
47006429745,8922434989565135
83911949450,6423949564185114
22011772851,5046146428147527
38357718260,7053812854805091
28050459822,3372804639293400
71810674726,8832111440612205
29938818625,7556548635760597
80997147425,8119240952129062
71804964324,3248573168900806
78999622716,9422867142655155
70038589363,8207549867270394
33981239381,1149800411651853
85557170121,7927879819215165
57547368895,5512740066877491
91353951580,5666834243395112
16247929628,3879974113961355
79508628458,9432743830021604
44214751455,9275457681917989
46381377474,1452301326157041
65448292792,5703562604053357
83510030401,5519323172184391
50239546411,1922299391635662
59236817428,9116315318224201
10511878635,8917409296283088
71172613117,1329131478800317
89369939155,6312049154463044
35818737523,6315409388221378
34028594153,1243995539534433
99921438437,4629560196112614
76855104767,4942597412368729
53236940620,8016271031141894
22583466994,1687612125506468
62605694374,3721197006192815
63957020978,9006675411552194
35225094085,9500344513097349
21856197227,8806492334244545
27058668659,8019136501970516
79697749121,4176465376837519
31693571351,3877527396086887
18569117250,5681299508669870
31098764656,8928726263719419
87602419361,1374802440470232
17174168325,9017268547367835
42011112240,2156677974691739
74864393988,7887592500572215
17945966461,4336582320700763
51284983073,6274083075863333
51764353236,1227037505290237
67670140849,8542344823606758
32540773679,3529548624051599
80297092672,6347427655509794
57655878992,3391745136279060
99778991598,2040046621901155
45688474237,7133398538003204
15554936747,7113446394301357
47888986859,7074747921792989
14655271133,2211300498689843
94501390218,3750741123111948
25004668147,6783977064142842
53172477300,5923000174991300
73859699691,7163373337576932
27780953404,2004695212272744
81588466483,9916890173469182
28492671169,6938821758561135
64680752255,5349611068832031
96644782099,3548783174957880
70780476732,8951897656736409
26571673008,4443440070513623
27573577262,9284198134111370
91523205962,7901560041444918
42557968650,1229890050025620
82717084940,4282116243531125
63310460434,4585641283143168
85006727659,7827845091713170
36781143955,9802103349044991
29180587425,4771819994384278
44992265953,2496489153446431
84647968076,6071548139970470
99354537964,3314265772625809
32260900920,1107521172030957
69312164872,6911963886496142
54749038925,4792615788524011
51762988881,9104596131625730
99448140476,7031791538762490
26448096260,7970982176015335
52678565297,5035633825233152
27730894190,3492910983608745
73502234930,5155298724207922
24890691129,3469979618769009
66448353508,7654481514522343
71296235887,1698787539474367
37033593890,6299367933945907
25722518364,7576229126311383
38408289652,5853279321831984
61814137866,5798362099514281
89652504144,8123299733552852
90914682708,4966362171932456
19667654760,3265798807233545
11719452918,1236877746570200
70210453033,6610898801649205
24420822237,6387647599392773
77255182442,3177653126873650
63569886720,4515566731956356
99910850398,1814350561368963
95690652439,2990633156589697
82393981772,6820209660946212
53363293371,8303818207028950
55607919416,2940827546204972
83443233596,4617345731612264
28538483552,8355123262535220
65922951708,6221612450111110
65716982137,9829880369159715
34942859590,1816359549038375
62695916770,8388428105344818
73734730156,3647912499486598
86484486718,6940365066243799
22071136340,4274676896929040
95951912087,6732904156568549
72624088358,4012787014782909
29476008049,1262993940548660
38834555217,8100150481147560
96939848763,1600181859621869
26057030052,3401065136588276
69005971678,7101072162387957
60575604905,8545758231255864
80556878809,3291372210736182
56531344756,3308630225537857
95512140846,6970919716490660
29494133297,4063272615030398
71453538091,2987142498020662
35864791035,3042451496625584
75420733327,7072840434565650
79526986413,9526032938815904
89950756355,3617888023480571
22122756437,7192661270841957
62172326743,4551275308668509
82465455985,2203134018101848
48654030987,7597565424081220
83000615780,8242314408039635
36390808456,4383225354003122
72571876495,5457039158989683
61011368777,2411182545988888
52721220593,7616298700525020
14108482468,6962107206914675
95352904579,6299470250816227
95803683795,3616454404982069
57620816820,3637465510401589
72090106584,2134381920743266
47452643340,7892091243850406
15713421142,8816755698117867
38475114112,4908976479677105
69761482838,1758267774331695
25113143463,4425092052870947
33948492346,4437129622298258
60433766137,9611362576909251
38938959685,4744284330830092
55014214666,2526659826670027
68686392709,5485720543879785
16144133548,6616462693616612
44650226077,6799468048496442
65208785537,4207653093873509
93123253452,4291285250494826
13768772817,4074034871451595
92652922707,3584872307660354
13637300043,6464655130415034
46937353927,6585744927307130
35124851487,5855092875089853
59919096227,2212748834162930
53671922212,4520435557889982
85303749084,7730547071404603
37858059461,9289948643105223
94509522086,4307744394518312
79260412891,3918012700650270
26410288326,7566790035993457
43834367877,3659703890872120
97376631228,2977087544472455
69867795719,1039402073542540
69150527136,8404975863472530
61688033681,3620007087903384
46766255931,4587947463336352
85339519841,6877640655591803
32426755120,5511658861272990
86808950910,3499779642142938
54538059135,9800081351616214
13751643243,1755788930543969
81318180344,7771347332181692
26224195200,9516834686479844
39454824425,4054220433487579
63927633976,4957123237953210
51938453371,9842641004733756
99689730508,5892790863358065
27933960179,7901290832820873
57955821846,2769587539504931
46034775586,2475600509734991
36385891867,5007935422381403
62493095088,3824827019574225
68423679761,3431001045268732
81326857720,4574164698606479
38530616893,3115318797592129
25095109338,9169056304916246
95805575868,6497008282787099
19178142706,4466314234482059
81584247388,6354759715434713
69870062418,1903168915333374
34907562009,1641220239487729
89958978996,7364693242772693
77514724106,8940472843066094
91727563298,6414356766747834
67399194117,7196939779889347
66197163409,7667641496008001
32224603694,8893453258193428
10562322817,8095591179595761
93035274621,7300249872983686
91244780811,4639616638777404
57247633200,3302274228226102
32371138809,1761415329620939
27932351391,2562294851694657
89493177554,4759717002270735
82290268640,8986618573594015
23058716714,2289138203636812
85544538857,8706282016154783
73907252049,5327818545209152
70847871658,1122197867985879
83842433645,8148251706014680
65224312720,7986099833142214
76322069875,6207736423077324
27097371270,7234062470728773
63429905836,8720752507537723
83200187747,4625740758928811
35757750419,2365390213498258
17843177868,4231582118293075
29286625143,7475147469526748
68199421810,9989159051920559
79004956847,9970992993316351
97753096596,9426792225740543
65476111854,7955457934200485
88471171644,9460655650925611
16071135237,2115924092356639
39195442472,9139319361359390
65717816617,5478489403927596
40417314322,8304878836784613
12411368663,8247378783359169
34667532069,4695279027242555
99550641165,6325256650148007
69750267986,7237779921849775
89447286563,9585533260722504
39059640916,6156607126584415
24807408792,9514621387372674
48120167538,9406123001985655
39262618315,6351367770302291
16894857329,3832814789598031
57482629309,7689123803318409
60200882131,4939161034188298
46288443460,8182848857731454
63457944931,7057445306704230
35171838014,6815628292584072
17604070331,4747998489126381
56738565071,9900544105446043
73285402394,6586555259577729
52432437081,3898455842757419
71684831905,3041144115376544
55137867296,1653372494069438
69048216896,8948567813757348
95529088597,2026612745123075
26207748038,3294128247861290
64392523254,1381060211194401
66073127178,7767069016417382
14168951256,9170231581689837
89911704624,9189865589559721
71512099715,1569743141787827
92170242155,3975501183008881
29480568515,8376111029387643
76504572265,1367120139583254
66433764362,8251052072064050
56448234365,9911040807820309
34122569656,8321500183495086
77517027285,6970293755978821
46347684809,9666306101568150
65267784626,3231650647631561
18254085029,8134665408569085
27928996231,2451337598484897
93815778497,6488038106362747
21049570458,6329723874322218
95202866567,1986743024534589
64233366140,6956159660066913
59497391720,2111205522946346
65644346053,1683657937251336
97190999193,4843412467780809
93551991717,7852611204660140
86853480408,8340918117734174
34784391967,1939789266219845
59281460687,7453873837904731
29126993220,5563920750801106
25886289215,6398121373653811
48942769678,9711023653934487
92744952306,2024541898758991
62553481786,1988045116739474
63131845135,5082253831526790
96351883894,6646249280909789
45851434179,2498409509276699
21184629117,7423562158346305
93096814264,8988029573204874
55375605991,4127645325862155
10120844479,6504667366659499
97970105554,7633484404995168
37314945846,4539348496843485
91432078238,1203445156199445
96745082637,4072278066337327
18116423790,3035199408605747
78835378903,1748141644124984
23537320192,3194173854414284
27032711216,1339322037765397
65822427789,2363190794841313
86959619108,6079585749899801
86503266342,7543641278355591
33262184267,6255252703033474
22338986988,8684361710829719
54718800512,7052004557993526
98255625764,1340768093756995
46908328750,1310237814470432
64713488121,8431764279777952
31568591609,1993610901453647
32006426297,2948183385326433
93676318313,2446471312404237
94150032315,1867726676242626
42062663071,5324871689053042
49362606922,8550620695474093
40184838421,7871036218177969
75029600001,3603331004996136
78342052642,5975722713513244
65228419057,9002379177177151
20765423229,4625223022939280
80148027178,7047411326479090
93812113559,3089606607304411
96033519732,4848946036119536
36469015602,1137450358607029
90086536518,1276814286978958
63153667623,6589800438121467
24799658605,4650240983083368
44297752160,2971812846811592
17748102900,9927831250584387
69521534526,6332537181078060
36281928924,4635833152939295
67039537938,5660561062149111
21833543886,1218683771040102
76822255675,4482970755485559
21790453900,7048550859337127
46276698988,4969787561026924
49315949177,1768423673798566
75718623551,8824907627563754
78307935192,1920976975261082
94905673478,2978037515995590
42928893415,8959657269232421
63043881963,1041506455012069
59609871010,4695957085918251
81850732579,4777744992170074
35996362970,3098184426470993
75859624028,1067788424847189
24669235601,4594450307937228
33016361553,5852786525538421
32609560650,2814059712618108
48830547245,5647994206601043
19369871156,8926040369307702
19708349417,1914562600256129
94983036948,7415963124720196
87916328421,7305522123939890
26741575573,2322570696294969
10554544004,6572849689036890
62930417235,7966085808691987
16098401831,1622106344491400
69501590792,9873723104835552
56858605232,7257453313043796
46228406656,8815721364249010
16194956476,9629705107546998
81916158215,9567166743114067
57623754970,4623378642666438
48519000580,2005422823555883
39596039717,2341701357724324
28521769112,1554164242710970
14082069944,4464630278970088
57940774492,3706273805006655
65140657683,4147107426007082
22905317516,9060525042683175
38738943429,6719454481868012
80799830490,7856310142677619
48241222161,2562947871992431
60142144331,6995615707792461
90400896476,9398114472069481
28248870820,2431092134028267
29756839139,1645126217696640
10325830164,8196898206184115
84599706004,5112531993074685
17255306763,4837282034498789
60862030060,8906905737582053
62349931932,5032646316941312
29181194592,9567470459387067
90860321724,5129120364291308
67698612872,9346267287249123
63181221761,2408166038453887
76221162083,1126888380186385
70496246155,1401789820783274
81294102654,9353699391362386
98392799234,9009872077067752
62334218437,6129450885602809
91946257073,7777746196494048
28429186284,2462409201910136
68851933205,9716147258192691
61433862255,1502322051859627
87581180646,2445903314694492
86701182455,4492073680341724
65737448333,5712488028150303
18073687148,2583726068578202
47753262564,2804099782361404
13080120167,3265161474725794
41622866383,1822935746799249
32582743702,2899865131960506
45987492051,1481134675636313
82774796725,9437496087776350
98453602940,2206615585407750
87866743847,4980347982031626
50619403478,7819186819316070
22078848051,8750017055375175
52562867816,6889311151290225
28209562732,9387498737409073
62068679494,6980574272146219
99437340753,3210837647192817
45059678878,8064747522278088
61688596799,2808499521849980
65116725024,2991955633498854
32514526024,9131080813429963
94312418592,1661465700224172
22275124265,1356523190457575
13928925331,4261311721643307
49255078153,2524984407865256
80088853008,6674989314804040
67000073058,7288617880894268
41276435306,3064823094088140
99603460885,4647078260639710
16890072155,1407213452322119
27549170704,6174257879241042
16933090956,3204882629116025
12401603857,3197899489825937
10953942366,7031032262841065
96020709347,5997285566192663
49139834322,5539186619787765
20486793871,3249897376620494
76157254492,7111364988971022
96622069571,5643001361095879
67842054764,6999123102313512
22456967786,8836499977141129
45169783431,4108199112212457
85372591039,8834511274071494
91208953179,5580791418612477
70660298672,2679989870417448
33536412203,5688717093059886
89755981986,8751726799807880
59777277330,3412057220299249
46253021016,3721162881302087
97689593645,9163394976310553
60818431012,5198340500846026
46039785876,4730942957489203
96182969717,3898835697021087
34130396815,2544222265849319
16063489436,7984136021266837
19080600425,9514611604639239
44493920624,8494828580584841
49458536444,9002152309061900
22325585241,6887170130772233
18966529913,4119075005421477
29175059997,2739983936285405
52297542604,3221648272138917
24799388446,9748406790202791
90200227566,6871800439438677
99479571271,4051883922968926
66799116609,3821497721241264
76127658327,2683143448812297
71454695603,4297778384579895
13210798948,7403860243770162
94189288794,3981544908951513
47861223610,6949073754710707
81035843592,3758129558362258
59293049221,9247723763132092
71750210160,6885280780380200
77063915820,6695219104231768
57622781156,7053096225358336
92615432210,9767647476894649
66736604849,4549969759611508
62138207481,5287773370753917
55482337783,9748993154188096
63059374683,9786402459964672
39971564112,1942095554867702
76788546834,8027308628142936
80842871782,2836790888124365
63695182988,4480183445798641
28686555056,6455901102408282
43754515467,5268773694274440
63403068859,8814673575280943
75360255319,1434192577468345
46532879861,1278490058838648
96518808666,2923633054515341
39028217353,3850045652389708
66645887182,6332081047576689
39060600535,7820048899155649
36228252985,1447351861009383
29422368337,8507489672635213
61726304745,3951709545997609
53425222772,5669289153867608
53136401439,6045275277557970
10763867199,4688051280063029
80877464951,4355499499921795
78377921192,1304694402754831
68065392306,1890734628226188
92327878736,1738279323556257
94460049666,1396452878314784
91016120465,6589182702439203
78249298493,3333852399755114
49009351339,2925916590500597
66108572771,1062447961447916
30489434945,7525225304279781
37648517377,4562763118159259
76423812710,4178904368607830
66717010547,7621749418011184
87784692968,5934287482091315
78637699096,6279900588309512
31870888868,8899915988493125
72963212276,4017886309950302
74576043180,3453267010869698
67654709960,4496218509556255
63693700663,4577733633574262
99065183978,1246001454206737
19354748949,8916221399466581
38062552711,8757496157127955
90578578088,1280670853891582
76641464099,9890825313767963
58419429826,2319402602210461
70166429878,3982737921483634
36654695281,6338345505377724
96840314168,5772908024478697
33532290388,9197532723303151
98509055543,4416813935098227
81697908957,8359909429556874
23737493788,6698078554470939
83691785517,2339523292923943
24298125423,9778854709271960
80960753915,6316758223892185
18807870191,5530916955172405
33097542609,9639396291825368
67181304886,7746474758164931
39543403678,3280753089806757
12217596801,3644316726333856
18850982695,5178677155701108
46370073278,1078693345560187
44173716970,8697345856088217
53470253610,1684625499685595
93092592586,5580530349229465
96930541730,5258630666545534
19580957085,9851567937263210
85397154058,4760991592351757
68067055249,9325332318262700
37257927524,8986374947648920
86291593823,7687419543525865
98638332453,2636059230602355
17611027766,6276905217339030
44786926297,8764629539828434
74473481824,9883183929832708
55034651543,5200569294645024
28360997337,7533697339503109
96703400677,5418197939867991
32025877824,1208579504390575
67468146452,3150846438242846
35562859143,1345289100277561
91420285992,5311191828777339
72365521890,7037571581552605
89290956998,1529908891481074
39031553798,1176496409163276
98894476073,3150114290034776
90215523699,6588911301943043
75783279535,7827842700516063
70853929313,5937940182991185
95007814355,4893578182608566
49743612493,9701570708980349
18244853078,6519622053220824
85430756124,8148652738581905
78373716217,2252644758631724
74839939624,4950469433121481
73690393551,8350227071898816
31719399066,8649005651758713
94449323458,1182212837839905
49789001679,8310679098815613
94287174827,7835214477582632
97991293163,1199873382318962
86394827282,5946862112306420
88619241621,5467989397064240
10123035053,1137759396235322
43524620882,1528904232748027
91183481117,7210707125468741
86352233246,3383925602836670
97203903839,1639195942784321
71876150332,3122820953042916
10772058414,1141175780537993
30502672554,1131995127535046
33724427170,1746837688483447
11906754788,8954574316613322
62159379376,4893567935891383
63923381825,8064835219296338
76976248775,5776805331564273
11438492269,2001719730793682
69020890253,8770692631046648
30223992001,1585819984273539
80630600962,1037377114401338
97040178174,1822441845173747
49647817564,6747924908813064
21797933051,6063765457839698
10021395382,2253248618853909
81625484582,3997480691558949
96399546597,7021704116795957
96347940599,6242575734351545
52815268429,7516660067001524
40839059623,6315432697898353
72093435818,7111450714318905
85321413726,9881857850428621
43494422433,5965407902174863
66488873540,5041075764540234
71488334310,2904845409569975
26932739993,5131614115180072
22840110079,9816100745836594
48165173665,4035648166291637
13910416517,9853616038896698
82705542377,4373921218040919
39569060139,4906202388532982
89867664200,5881415026844992
73819290244,9199572506191782
71027848774,9802082700512002
30989117103,1964794250993274
90273600035,2020754553418675
95833661429,4559555193290766
71562512625,9090161596291894
60738012786,9382254892213670
11336495835,2196087534726066
19922583738,7126532566244049
21932635325,2921190583162447
53772455269,1198440310198081
24029356683,8430882786400967
90845382301,3239286318147260
43282537051,8267385295847583
56059991420,6100840859529871
26666372482,8266478843199290
11234513195,4511985899030098
18707630987,5679396571539086
88809526081,2499277143718023
95740835270,5346092885618214
29755383299,7935617708146052
31816366656,4631612545057705
30504469359,5969797706619490
97306433843,1269359468805995
88137922433,1140962750359768
46657718331,4533557264144800
58186185417,2339247712310909
71915548362,7062370522761269
10833946000,8661286666081520
28392926840,9674420354516612
13418097663,6727597603949342
11811336326,2270857991208680
82890870125,2281721923540962
18130538071,7250247681162583
18017334306,7480131537942112
12425992480,3360849439961977
81084645521,1760535120581317
54186133248,2112492721918496
62939046194,6042098285550791
83212599782,4411213234659482
95132054436,9625167726862158
88057469222,1657009238461876
39054149034,6183013719932619
64115815413,1870910238734363
97396212767,3763399497623334
97663889430,2771443078417144
71825957302,3183541176263064
60560535704,3833270544385647
29961161840,7662722485672522
63667418619,7573143428814599
97131595328,1078740783463732
60104036672,9700105071929808
70049106028,2837593269499740
22096447096,6273660315963623
17686096647,8446198105637080
54593135457,8203094631826960
37843895809,8827592219409910
64594686477,8006500824525326
14236000451,4811325294136911
38007137418,7309791956325735
57252970885,6394637291588878
44525754188,8500765782403426
25538055562,4917985932626935
60679052730,6405320483865429
93998020715,3575588893446981
89948771542,8331150643397963
60159866188,3503783434468332
94986499468,7783230241261757
19043273207,1650271077472589
61548699500,8794649004300555
69431123345,8658200580752408
16420721869,4413391781081140
70986636570,4875944048304619
71426474503,3186548990966172
88460406133,8002874912633313
15851075991,9242379249265449
56110025800,2860231878025553
71180502900,5090623888330379
32651077587,9412379027695586
30759648741,4671544161755889
21624664228,2431389920526488
40481060507,1889748061511989
52998363051,2590428179209910
57884814612,3920726808160510
59451922089,8389442320504748
92514518686,1828076166174798
38452394046,9090706216137104
85615247188,5002071392365390
71933355077,8185518800226654
34368536394,2782178314566943
54032892423,7887688425552036
95710312397,6340072042062069
45139036220,9747430936686699
91968796003,4424603665639273
21869384482,5495603628117704
16445516172,9678428826437881
99529069210,6475858885252175
56895834941,3456748795437700
66954535062,2845786764029577
85570411359,2532265371261755
94597735403,6424614566992761
38812911362,9646671034382841
12901159825,7301168937211931
54662341166,5862396040334129
55671114088,6310480775394155
52384709582,2773697770818730
10391366723,6445956364444349
24012823658,7265798432881691
75507336529,4419989784873599
38204596462,7821732737178684
62402720053,6810929495800938
34246122953,5407658847004180
59123597294,3636235239889413
97989285813,3974652436996708
61071126805,2063223423229564
50235214433,9622427139735640
45649730413,5708085294432827
41694535011,4379047252676302
45287759463,9817041614083647
63727365658,6735845171083292
36646304410,6269639527485653
92637281731,6325749023873569
54284799188,9520496896072621
31418524878,2106990772028867
23009634411,8590795466997215
59011643311,3405575025111892
29755301508,5746719206986820
34296213638,6223830757931459
66164022469,3773052073633124
43031697142,6233191882978578
74055883444,8383414870954190
82439022908,8834488071166990
18235793139,2158498685985362
48542416743,6804058197090361
28788878672,9725526500764039
91306910851,1828319346722565
68044948971,1509618309027191
36248735465,7172036746329566
31308622963,7105023776939372
42137777950,5003400793860357
27143566687,5904361052474966
76029982942,3991314329302127
37438076738,6246218935768563
10589949341,3571514794497947
59930534594,4946988759787008
87777634940,2543457345746610
21017955025,1636322229996958
96603570276,8966919263023504
82701884245,9591258469617100
60470729449,9298126513075995
40513475684,7298126107187962
25840449437,1643795603698345
32070255784,1354129391847501
21191701297,6586716541076631
52492492898,2746243632944852
11282393763,6891600171996243
50668186237,5006992188891534
89233899691,7107132146513527
65594554730,2583974549382162
41945521527,8337308103138553
55472601930,5852082741099394
21211378525,8143642136752225
32405746759,8780712756256497
40859103814,4767821776229044
45080909905,2011424887745651
74679795364,5419430399956001
92343632826,4942460273810090
83272507857,7555966563927347
41877089379,8019313438433509
17287273992,1349267112891846
77591780002,2774259086136451
48565922817,8777048551996063
78540889194,8488769466600141
24724989234,9502273761786068
41476063679,6710788540734633
75303841925,5157743945697895
54567904337,6380168018840135
74781067630,3090439626423711
70570919605,6043094738542838
52617347583,2576455497896761
22104552657,2358974538393527
19167472496,8632305477372846
54635423920,8042424225715313
83603151085,6598640719026082
37503720836,5029539094466134
99809162385,2696556627140430
44175616270,2059952955540562
98249226502,9323494052415538
23861545602,4706357413675338
16138338782,3874814686880507
93825978814,6923796305759848
52083850178,7771342293295677
66365907151,6993350957899756
47372423371,1370632771582699
20204817263,4542357129068603
94273016234,4279078658666416
75873996929,7337796115796754
24810874537,8586813484764888
89841534197,2626849622075497
75168401951,4870317701638042
13808979620,2442169816401324
18753768596,4841554311842868
90980747111,5957116489122458
17233569082,7173193231308239
64334871861,6432187431764274
31326977341,5102662182372061
38347675885,3786993103416089
90220956425,6001231665984121
95413581296,6545548544424397
66701593686,7191255918363932
67092716943,4205328402750226
61427228284,1739475720896478
20907715513,5003199855030653
13632368772,4969420844483486
28125692219,1078430582151905
95707571565,3632471531014526
18786159898,3467865837247673
53936367410,4898483273333216
53665178126,2739369171857053
23848735642,1474013185260302
80751834068,6902038922802243
15339670693,8687909211388386
78899394057,8132005827881494
81064360035,7918944359919428
37524689074,1147216781132068
37212382439,8180579152055389
28286756174,1511786089066444
75607864032,3111252683965090
32952985062,8014965611013693
84545935354,7584545830545261
49973470339,5605381596196034
42525690801,5527934205007976
86025487760,1735903918730177
40883633139,3043877224530914
30032696304,6469170205227094
74580293509,6821566911806430
69112246078,8735033144694252
13015116426,3865355952164958
23212391640,2521786493459377
12675516863,3612424358205527
40198920865,5512612733477987
25465303664,3146544469497439
80342352040,2387777871592602
86329413813,7378070785596270
16106750099,5078256102950564
77557763112,2395612608867072
25002984810,3886127969247568
15722630869,7198053810013237
59298080514,8760533534273362
16781826916,9253512798337694
73497938711,4994926671122703
83921959006,7037143890926655
26095560257,5936344780699550
63131171479,4920644111526816
13694650153,9967322399564485
26778270413,5641054877686309
26188772125,9510434579940101
33693383534,4156119140463354
99631229428,5735861809389473
96845648604,7044868566390965
79133039081,2775766309912862
54022930232,6123718392616709
49031686270,5338407823347199
71732379356,2034298579037852
29681080637,9281151402944477
48022600470,3789066545402100
19295451080,7089844106148268
72880340772,2081554021283138
28480712162,5844387372934096
40674935938,6622368592948340
81049441533,7300011793050107
34735490878,5258856894108491
39266550696,2729954974635977
24800703291,5292727743936778
15713525049,6665445574258287
41516069302,7579005921601599
65281584297,9050628094759553
78908311831,7100927301169642
26377370695,4039254506526275
56845568466,7804879960705552
81001441541,8678396277230971
82745443515,4200337856056253
66761752323,8132885922551823
95588677981,2563141487085082
85289061781,2547542748622155
39003758932,8220324683326242
50413018388,7835908495502120
17813647056,9599124396980852
23630294212,1305944373073866
59827794829,1933702300129946
19907768066,8730224332125006
95674205269,3684618668005447
66868013941,9604509133961585
83535921197,8760103232280829
82593627555,6596730768822841
30678013953,2730937721637356
90181326227,3611856948042309
45105434732,1848314451757652
44721962673,3521007885130695
72838236953,6637322510495169
30240384242,8730633264579859
75364758164,3345176278861090
16675330471,1490888006120534
11401848798,8962729101964467
24278927664,2042509884307787
53721429851,8254977049220855
93659867619,3555770578007735
95682820765,3080968381315673
59910951380,2588181398055957
47879753892,9934288266819381
87011993872,9449420651248183
86276180904,1832622608858545
18523608403,4341251006172418
13431276785,6096199349581070
96961489719,6519192146130540
49626802377,6754956656402103
71673125826,4981262525782238
51708652945,2739636430161912
69431707542,5646239345942245
63502481606,8752759079700034
98062456521,6424100460473442
41161256792,5089711305879062
34435600254,2244291295916490
31188759619,7858637654856769
85511765088,3829870193230039
94884463301,5618917594379566
41218146002,1826916519818479
87172018628,1030467227084240
80226753130,7632190027451192
80316328317,3348028624266544
28314571045,3267827198007352
86023635576,8958636430333376
74622172210,2934139429157049
11636009957,6175646238769750
24175403137,5055449604842239
14935630088,7082570795426579
54389536782,4134927048501670
20906469982,9042200519736011
16594766831,7395021364155831
44027358249,8731361614694635
39169124931,8069932472506195
81259756892,4807030533032803
60746656050,5385537781255155
49206755960,9167458046794136
61108906716,9836767455376293
81966456570,4267571659525321
95081543445,1653907583706745
59986597197,5486068668211260
52238897401,8831461726653375
57137121476,5502492208222214
59328034345,1903438779323531
28595964987,1649507034652800
92907024834,6976426927419091
41780870707,6928403948003730
94684697893,5153887697504457
12435193609,7177599625580307
37104526724,3791909240163467
47178942442,2428126541855822
64868080301,7170299679662034
28872211168,7689422559946548
80033171202,2723084525694196
89783065356,6259170416871768
57265747733,6680600210806842
49011904637,6690241247794900
55362655707,9496619885554737
57423518309,9607857651227911
98225279627,1034875993202845
58164763786,4230487555179716
71399508939,7632061176705042
53468571701,4590416210581782
60889258022,2655614355120434
98362053326,5711027897970013
68826350135,8580121714798446
95462479140,5613300021229580
31103797575,2003024244815100
73187242628,3331572808895566
90622426961,4469540033248752
61467131894,3334092090653118
24366262776,7942434857741862
83083307129,9074818588504117
25586473293,2683372150540600
95084674237,5647995942173050
20411328622,3946254283380388
54201430656,3255120826818684
46801901264,1220198392978547
95890525814,1790591335893162
90100440510,5911857467873370
52962741296,3983522076824738
82714024155,2794677880754518
29890334522,9571142383665931
61776330699,1495710905009511
38219295250,7835064326637496
94975478732,3355894713688851
46984902960,1934285292936376
77058628002,3481871071555843
84877149892,4124020608776858
33689844409,1401305788988164
67329664046,2716139751557100
93097843785,8261973941514798
85283352262,5120798993872737
12863833509,4150345660085476
12934132903,3193785717105799
66245648650,4349485660586543
48802532278,4941891522303383
