accountid,balanse,currency,userid
56992553977,996244.82,1,8654941284
10395270799,797862.18,2,9477398301
32750584101,847522.32,4,4136382585
94311099547,716307.69,2,3338199367
49400886355,362874.60,4,3955477783
23480118932,108787.45,2,4184364107
21259348380,883701.61,4,9748775931
42654845975,640691.74,3,9789893399
15638864959,416326.90,4,2113483790
63916190297,195362.96,2,8574296915
96056832404,834157.48,3,1286479760
20291819174,944024.47,2,5924916474
26365751520,428685.45,3,6253878164
55529796750,153952.78,1,1958253027
49974795988,908413.31,2,5291251179
72087582013,675252.73,4,5499905664
93783970037,483254.14,3,4002800495
43995173689,518792.93,4,7474777713
56547300792,267550.3,2,8919538455
18779110222,679994.31,1,5536843109
19280480449,609581.33,2,1934013096
95996248787,614633.79,2,9250458382
68633369982,342316.38,3,4146260378
82579007951,326490.5,3,5408160664
22596149740,597028.35,4,6149514020
19413412469,872135.25,3,4227616846
64135974000,847836.53,4,5467804571
68958120095,691849.18,2,7177089485
47424357463,671866.68,1,8313748913
87485149510,209997.32,2,5148354134
20829128865,848287.78,4,2008443925
89060012553,245454.45,1,4373491773
15667485145,821951.9,1,2264206356
10220087778,586687.7,2,4572569488
47594725786,951223.39,1,7302778687
32006403944,453057.25,1,5967203207
22516561979,216316.26,1,7719428474
90397888388,96012.60,2,4311373377
67055651062,620054.13,3,4614328170
51497946935,321972.78,2,3683660041
76639574817,239451.4,1,6851202416
31398994424,985912.54,2,5224309963
67764251607,968641.88,4,7175069861
11885759588,264094.21,4,5727427157
19944042366,993220.78,2,2415049250
50896340582,74001.31,1,2198446493
44806333833,346485.82,3,6779218049
55475531208,549054.39,4,8541653662
26229475111,925974.53,4,4019885557
11380128642,602626.90,3,8690047063
13207197132,414006.62,1,6149514020
94894093856,851849.46,4,9452411221
55821664954,78973.82,2,1178993944
47299697638,184468.7,1,9662076345
31012079560,337467.4,2,7585320406
78684237570,472450.17,1,7732040477
78938989109,927744.95,2,1857835589
69332488480,182782.8,2,3106451243
53784160451,234109.62,3,2157339064
30798001293,551472.82,4,2622843203
47289892775,583151.34,1,7598178354
44275324991,662368.85,3,9507972352
89997887166,91788.90,4,9779015539
33513427714,213767.83,1,8616572458
22470412138,667269.42,2,9860667649
78851565570,834797.66,3,8320530425
51841755484,647825.41,1,2276719807
10881536379,295047.69,3,4869469653
94618182772,363431.35,4,2254414102
79497656226,805666.41,1,9804076815
10046816410,692467.56,2,1093123215
24453953359,181393.75,4,5285438714
73595571114,676280.23,4,2770049682
60428053187,845868.58,2,9229410980
43736459433,222681.44,2,4630097243
67921110606,155830.14,4,8171706129
78776131272,959627.60,3,2262439410
26455376781,857738.68,1,6427672604
66238668700,126440.75,1,3819349996
48718483777,744471.10,1,4521678891
86736362915,206293.81,4,4083445285
28002787504,366687.50,1,3622221284
41763390976,97207.26,4,8630576347
66826327002,947436.75,3,5809854313
44313890379,133906.98,2,3205668960
58254891141,662972.52,1,6437746097
86941458123,777736.64,2,3069778599
47672237794,159256.21,3,7364468138
96188646338,994098.67,4,6310321125
18346433158,801951.12,4,2132904207
80868124379,714914.22,3,3992158576
98193758935,643560.21,4,9168156120
55803840219,298998.91,3,6300205778
13798032004,511712.51,1,7300023129
28904775728,340098.25,4,4341839044
20389659780,598288.91,3,1905862615
92021243144,162634.67,4,6907163142
55676860689,373583.28,1,2987842806
32180402492,639492.69,4,7482560470
54868548655,540673.89,4,8984034352
37195297984,330888.24,4,4268065087
21683152715,266577.81,2,3082971538
29155086961,415396.21,4,5515577292
51074294644,746524.66,1,3696266388
81177560101,344061.27,4,1220817145
95871364107,676421.79,3,1605764633
51199499290,788616.78,2,9056022915
53741244210,756034.57,1,5394597296
46614680124,980836.42,2,9335138965
67802238174,319936.25,2,7027429373
91822051533,302919.16,1,7787750911
46368618940,875232.51,3,7494890414
42621174197,246865.44,3,2325881090
67588249334,535087.65,1,1038497857
24259288289,575715.84,4,7642307162
73242572508,535111.90,2,3978020364
56476505015,284348.32,1,1419082502
49178945739,44993.88,3,8954374812
44313238065,555214.66,1,9664965500
99870078912,596692.56,3,8326794960
14383708219,558390.83,4,3760789501
49937227057,778697.18,3,9748775931
82513751256,800192.34,1,8875189552
48241014090,985575.95,3,1100082955
31569846938,960317.54,1,6615786218
44655926380,444537.83,3,4568694927
90641844305,309946.90,2,9973338105
84333753467,361946.9,4,5639030318
94668225388,960450.17,1,4853041763
35777723854,551739.16,2,7280918880
30836280103,72238.2,2,3680409528
72414480621,217358.97,2,3313659675
76918347723,122582.83,2,6074802377
59298292063,31059.58,4,5255091086
91089588564,84336.51,3,1263869087
73126827737,882699.65,2,1065884355
64682932541,589230.80,1,8283381976
90689055880,647794.37,4,1584944108
62884958234,28209.37,3,2607927342
50099476117,391918.18,3,4870216827
73650792466,749664.40,3,7632798522
16471109362,341587.39,4,1017495448
15931103229,848752.3,2,3313520864
14902062501,509144.1,2,8230080311
62385273090,872185.99,3,2844372422
58332093895,26865.51,2,5912577747
61491055638,311610.5,3,9351747531
94722696965,836671.40,2,6015414368
60078636802,153285.54,4,9180196727
33720413555,260653.19,4,8588783234
95094191834,607084.35,3,4382653415
99591674813,100978.88,4,6677325321
19830648151,145372.90,3,9421458145
14851477749,966583.83,4,4952792414
57474543655,385307.90,2,5184842650
93073015442,403724.16,2,8206864316
63623481452,383329.19,1,1590503484
45914613674,20716.47,3,9787593612
81866265222,557834.90,4,3232808781
18604587616,204897.50,1,7187185145
28064604234,652950.39,2,5025020707
90610948986,614576.14,1,2173920589
70430587664,485813.17,1,3726553227
42680384523,857118.75,3,4443579662
19987661166,965619.92,2,6851202416
39165450250,455083.67,1,6809179042
82781430065,529123.94,2,6288404883
11283645065,163972.61,4,3861734799
96053152942,321866.64,1,3368559603
21882885607,544200.1,2,3880923391
16486855072,255769.35,4,6487512972
78172207268,413169.47,2,2712676821
67928813657,286004.35,2,8671009353
74813031171,714339.37,4,1870134884
38525222767,715068.21,1,7426794450
11759935028,700096.24,4,1231188525
83907544543,847199.18,2,7448371940
45733249908,87220.71,4,5968169739
17994640079,839305.38,4,3145495221
30897325504,519994.83,1,9823097979
62601921931,42399.24,2,7397892182
63641313586,667394.22,4,5986429837
34199252476,82513.64,1,9943616958
63949818392,169259.41,2,4876505587
37543534408,677687.82,3,7525622872
63155212280,585880.10,2,4777608271
81534338911,432246.32,1,9524909613
92916039241,354332.12,3,6383323407
24006300821,403703.37,1,2185525480
32777688668,213580.80,1,2202737700
25845673607,240180.15,4,8724499631
63594382819,81648.71,3,6459024034
17659871175,678254.36,3,6459024034
86424290969,703379.49,4,3776270642
65085460336,447103.7,3,1279845795
92898311872,255007.50,3,8127226963
89562466783,4260.77,1,2154522043
21169819598,805611.90,1,4172018823
53561208599,567778.94,3,5943664232
48983789836,652249.79,4,8292045810
15258108709,727729.69,3,4539022680
37679528508,926020.87,3,9064650499
70788993913,324825.95,3,5165942837
75781212328,563687.43,3,2819088927
62616009677,214276.67,3,3895232906
78396695774,476971.78,3,6957019796
30229319046,415808.21,2,8616572458
79372820460,116161.95,2,9597055866
18793772482,9839.50,2,9127767020
31735770975,942455.14,2,9983370169
26520763358,461805.2,4,1191365683
28636000867,800582.27,4,6926086001
74807886606,27916.78,3,9442872925
52295088496,885958.61,4,1091130462
53872120957,334077.96,4,4433368774
80514799717,488160.96,2,6332461993
45584293235,525552.34,2,6212152411
81257283366,323443.2,2,1346423370
32886285532,309917.12,4,8928109319
50422540912,327872.96,4,2676343722
70975199442,603281.55,1,7917886532
11899328804,28427.15,2,3095003516
94581513218,851091.65,2,3274801195
99106373837,816569.27,1,5244909354
83088613602,798936.91,3,8253530026
67464685832,285127.81,2,1676306689
66274054069,394260.97,1,3765132060
45511548037,121270.3,2,2183727848
94623205115,150766.35,2,6144364135
55905721513,243333.15,3,1717784377
42942102143,453376.81,4,7042570339
94597864288,155893.92,3,5779926603
77583934074,70060.88,2,9990006879
76045504847,28270.15,1,1070340734
80429133168,194534.33,2,7598431192
54332632045,22395.89,2,4254410030
66168203602,897469.20,3,9443435514
70553414365,339692.5,3,8144991919
33801905976,815064.31,1,7797709660
35152035775,554286.84,1,5990755144
20881192167,275328.90,3,7544043835
87891389967,516763.27,2,6403156130
82410438611,907755.84,2,5214819209
70162968982,919231.23,3,4238311066
77759398138,821616.41,2,5291728758
88137677389,272770.46,1,5576647679
67059936347,803208.90,4,8922112136
78133540280,995664.61,1,1600094921
62685814417,789763.79,3,5178285238
87017605713,321807.29,4,7210747371
94906947585,708554.52,4,8445303408
65225618126,268449.59,4,8381576770
17687210598,165860.93,2,9402078757
45324946882,477820.49,4,7109615890
50161670894,542062.96,2,7885887956
93318463063,69414.92,3,4836556440
74219898229,497041.19,3,5864341437
96620230986,251926.29,3,8087447712
95363351490,101990.8,4,3766717118
75394100433,858872.8,3,7055021954
22984119816,464004.66,3,7745006704
54031410409,909383.92,3,8477846040
94829425293,946090.98,2,6481063311
18463685724,819916.3,3,3676431598
91831815918,966721.70,3,7498360694
33051766073,734853.94,1,4534110999
69252568599,491223.41,4,9992224065
38414048150,181481.4,1,4285052129
47288521212,299956.96,1,2899875214
75006333104,76755.69,4,2715878710
57035524003,187865.32,3,3614779689
16010423881,322784.69,4,4142436938
39317394770,604572.87,1,5779841317
13610303087,433789.51,2,3742920188
63060595491,401175.62,2,6178647952
52258349393,617478.84,2,8312955304
56240658762,183103.48,1,7591834880
20475040897,703594.89,1,6377880254
63377316899,669919.34,4,9243715539
65446423830,614637.48,2,9515516805
64238635301,785921.99,4,6219790576
66703880486,595482.13,1,1269559629
87943936284,7931.78,1,3047766197
21655026298,205298.89,4,9190380018
68854983622,940280.53,2,4952792414
85376035823,135030.80,3,3120097944
41252156945,922610.23,4,1934569363
74127894168,467286.1,1,7282305103
59577886553,167845.99,4,4680376843
60493494636,685490.33,3,5171042453
83022659361,298769.27,1,4105625481
61756903593,26198.33,3,8735230991
14963694774,292082.52,4,1748172975
49725651831,892547.13,3,4113089780
30282597588,525979.31,2,7735112385
66734505752,474797.98,2,9837359493
85327260925,23581.42,4,9555172582
48442914662,830800.96,4,7696847024
59709722860,231105.9,2,5559826555
11328562702,807500.36,3,9774151576
52756133298,60297.15,4,7208430427
76132561930,600615.99,1,5970424237
52503523602,845745.64,4,6221753926
61882965897,599664.53,3,5808446028
27809980161,318148.18,3,4128340878
69673573221,504357.6,2,6075334968
29862259260,639631.85,3,4627186047
89975829220,4507.50,3,6797191489
51586155954,354506.26,4,2883706336
75582461087,655223.40,3,6940631236
65797997378,391927.8,2,6800332440
54349737721,884718.36,4,2255201663
90374587143,628993.35,1,2375893801
20831571031,94751.77,4,7352177970
94693898607,302537.92,1,7671990159
76408689062,469485.68,3,6655656177
52544257987,327694.29,1,7607269139
43505475992,521728.88,3,3874904768
65357917216,554640.67,4,8617365227
58029901610,823400.66,2,3545894189
55273793823,844461.67,1,1962164597
69800026803,482372.53,1,2286394932
64105611395,660443.32,2,8985796502
64046850042,305035.85,2,4649651988
74600449310,704148.18,1,7413095175
20621145532,152948.58,2,6362232881
26722062657,720957.2,2,7819362051
93571384626,717568.26,1,5248628104
78476637600,605366.36,1,1715423079
11632532163,293070.52,2,1950126006
75876055725,593202.36,4,3680138904
81386018282,246309.2,3,7385079334
71992677656,488030.12,2,1703972614
29585967354,5716.90,1,7781595049
67976871670,236130.87,2,9042500189
88877409756,202808.42,2,4977257395
42359904746,394864.68,4,5996266947
67297603775,561310.70,1,4204929630
28550298392,522111.93,2,5802226379
19542481350,29268.62,2,9535310887
63842426738,462417.71,4,6389362030
29216506627,709853.25,4,1028785822
24097337404,570071.33,2,6433798075
38287777861,543908.27,4,7539676703
77115492672,551946.35,1,4535655722
90777924064,561713.74,2,4524781724
85329347257,875351.11,1,6860738804
97204415476,16264.76,3,3949959110
58975465244,874873.10,2,9998407438
42415137552,401926.10,3,4498076940
32294658686,376688.72,1,8778197083
94392771434,906039.89,1,5691794985
42047600115,769457.48,4,4161804945
74635960705,286943.12,2,4370272877
66073157081,59651.99,3,6417526293
20773174653,636258.82,1,3863446078
66185717057,456819.43,1,5477676592
83281065378,302365.73,2,8131481868
19381224725,613959.95,4,2752121967
38358426963,777840.44,2,1282562337
97737684468,408094.15,4,5970424237
76608026824,570485.94,1,6919689599
23068619107,61690.73,2,2641106281
10844994047,942336.65,1,4198204365
54650569215,132384.96,1,4160187566
18059246026,234000.32,3,1805117628
17493875912,815950.32,1,2464811336
67844564967,139681.84,2,1728926472
86125028348,583825.15,4,4265305778
51059611837,830680.8,1,7487932169
56311329828,670397.67,2,2280296125
81445703351,466756.63,2,2024855018
25264463399,118233.91,1,6211795998
98573248938,919645.19,4,8087094834
98257463272,637108.54,3,1324170853
29842807503,411675.99,2,9727411715
18862660248,65512.60,3,2313013970
95874346591,499788.10,2,2327375517
63754816844,932381.29,3,6379387674
95222067138,839759.5,4,1049164828
65534797827,730534.37,1,2756097786
51526931817,75140.72,4,2845243696
63588681935,679431.69,1,8084476741
53593800262,890155.70,4,1715548404
33268645148,712845.39,2,4274583738
43611457632,256247.72,1,8910885751
44922258049,815662.86,2,7074926032
66174427070,856208.61,1,8601311840
22389220898,624674.94,1,9386056391
51946485343,938211.5,3,4345292587
92371819570,626195.60,4,8868901360
64957666583,370198.13,2,2619438975
26991492424,91085.32,3,7728042471
15056525339,860742.95,3,3291744153
49199805558,37510.43,4,4984787421
83147743477,979037.5,3,9981920177
36467196149,646234.50,3,5272673199
96366224901,310106.81,1,3691651745
97208619973,733982.58,2,3365959534
81408965260,285000.55,1,8775937179
28501131498,182004.45,1,7061840380
66799260260,79826.72,3,1525718464
92975173448,709124.68,1,9328660558
78089180241,577439.42,1,3504323075
63282769683,855178.23,3,2738636210
44339597374,457771.14,3,3752083388
68496251958,758613.36,1,8724574447
43604525289,904213.44,1,9738130557
16544529793,873889.52,1,5531615185
63792174378,952209.43,3,2921431505
47194620464,170517.21,2,1024032043
19153914806,604364.44,1,6970740568
31221090495,75210.67,4,3683660041
45726653977,55569.89,4,9794993385
66191861399,567741.27,4,8179253096
42751733434,936953.15,4,1272087196
74667898654,984883.85,1,9950353878
85516730300,614968.94,4,5399120709
14942887379,110069.53,4,6644847022
70490922350,68161.72,4,3405915101
77318761339,100109.78,1,5524857407
39686994265,701000.59,1,5693467398
96853102197,286029.53,1,9285231888
96874965251,22358.52,3,3855946205
19385357190,478155.78,2,6803351322
21077734738,837241.55,1,5127039950
86581812737,894049.96,3,1064334761
47033116841,435560.57,2,7137029748
93556698068,725861.93,4,7913363984
46586336439,595803.7,3,6843404924
40810667047,325354.99,4,3881812117
62536448641,407835.72,3,9338244180
41864790743,301465.99,3,5986429837
40020154607,460857.45,2,8693146107
88679281232,533475.23,1,8460489853
17257339696,498965.72,2,9964357331
88377493089,165395.12,1,2338019112
10048442884,901680.82,2,2162358256
77542621588,741750.50,1,1563101579
62230162700,274332.2,2,2074848335
59199087165,437655.29,3,8377707435
59761504568,459007.92,1,3363709545
28462475747,701073.55,1,4640135799
73621104007,151721.26,3,9548124227
88104187793,455250.13,3,9786147618
17509596067,654279.37,2,5197983503
47121585495,735598.22,4,6174412860
42588414050,518294.38,3,3948184099
54454757214,69352.31,2,2777587641
11276824723,227242.85,4,1239292589
51873774842,994210.54,3,9842567478
67732556845,650317.71,2,2908360127
80141494984,394239.13,3,5481489663
75726153840,184911.47,4,6702520012
71484261963,964032.93,1,8923072956
75016942942,922292.24,2,3068713472
58572351063,80521.82,3,1801336297
37542321781,739793.51,4,3041492547
77788456407,883715.29,1,6438114605
83344829443,66419.32,3,5072883572
53760786256,34544.56,2,3428442073
79877739850,391577.28,1,4329534198
89612706369,459931.40,2,1122220123
38258211387,80617.41,4,1790810228
77383341970,202949.25,1,7375673605
63869128237,301919.20,1,4433368774
29294206127,423547.3,4,8511555460
34326940670,980854.91,2,4456370232
60356100283,492702.26,2,7448371940
55964249826,928654.65,2,1280024189
50185236042,69234.59,3,3799200619
52590347033,853190.61,2,5261750057
34694416212,85232.86,1,3120844219
92208299696,818784.79,4,7210747371
14593392707,686049.11,1,2762066378
37649437340,668179.57,2,1307287997
79198120581,678713.69,4,9596870103
52242334259,903247.38,4,4609955489
72485272623,267015.3,2,6084158872
72378598622,319647.19,2,7048216996
44905760417,836620.82,1,2400244367
